mw_freebase,alogp,hba,hbd,psa,rtb,num_ro5_violations,cx_most_bpka,cx_logp,cx_logd,full_mwt,aromatic_rings,heavy_atoms,qed_weighted,mw_monoisotopic,hba_lipinski,hbd_lipinski,num_lipinski_ro5_violations,np_likeness_score,PCT_IHB_3D7,pXC50_3D7
441.53,4.71,5.0,2.0,68.95,6.0,0.0,7.46,4.35,4.02,555.55,4.0,33.0,0.45,441.2052,6.0,2.0,0.0,-1.08,81.0,5.9282
443.51,6.72,3.0,3.0,93.6,4.0,1.0,5.7,6.45,6.44,443.51,5.0,34.0,0.29,443.1746,6.0,3.0,1.0,-1.43,100.0,6.94286
520.54,7.19,4.0,3.0,86.88,5.0,2.0,4.3,5.91,5.91,520.54,5.0,37.0,0.23,520.1181,6.0,3.0,2.0,-1.56,98.0,6.1855
345.36,4.76,2.0,0.0,20.31,1.0,0.0,8.31,4.35,4.35,345.36,2.0,23.0,0.68,345.081,2.0,0.0,0.0,-2.06,99.0,6.22249
518.1,6.48,4.0,1.0,58.37,7.0,2.0,10.12,6.08,3.42,554.56,3.0,37.0,0.36,517.2496,5.0,1.0,2.0,-1.16,100.0,6.22987
373.42,3.84,5.0,3.0,105.92,4.0,0.0,5.61,2.56,2.55,373.42,4.0,28.0,0.5,373.1539,7.0,4.0,0.0,-0.98,93.0,5.90554
376.84,1.8,7.0,4.0,99.53,8.0,0.0,8.68,1.5,0.12,413.31,3.0,26.0,0.35,376.1302,7.0,4.0,0.0,-0.74,100.0,6.81793
571.61,1.82,10.0,4.0,199.64,12.0,1.0,8.31,1.14,0.79,571.61,3.0,40.0,0.23,571.1737,13.0,5.0,2.0,-0.76,95.0,6.76004
372.47,3.94,4.0,2.0,66.91,8.0,0.0,5.0,3.77,3.77,372.47,3.0,28.0,0.63,372.195,5.0,2.0,0.0,-1.1,93.0,6.07198
427.5,3.22,7.0,1.0,67.41,4.0,0.0,8.0,2.32,1.62,463.96,2.0,31.0,0.8,427.1995,7.0,1.0,0.0,0.2,95.0,6.773
558.63,8.54,5.0,2.0,66.74,7.0,2.0,8.45,7.21,6.12,672.65,6.0,40.0,0.21,558.1701,5.0,2.0,2.0,-1.32,100.0,6.74115
520.07,5.99,4.0,2.0,70.67,10.0,2.0,9.38,5.45,3.48,520.07,3.0,37.0,0.32,519.2289,6.0,2.0,2.0,-1.26,99.0,6.01569
492.49,3.98,6.0,1.0,69.26,8.0,0.0,8.3,4.37,3.42,582.53,2.0,35.0,0.44,492.1872,7.0,1.0,0.0,-1.28,98.0,6.57097
357.05,4.6,2.0,1.0,33.12,1.0,0.0,2.61,3.9,3.89,357.05,2.0,17.0,0.81,354.9207,2.0,1.0,0.0,-0.1,98.0,6.19507
290.25,3.79,4.0,1.0,50.7,2.0,0.0,0.43,3.38,3.38,290.25,3.0,21.0,0.78,290.0779,4.0,1.0,0.0,-1.53,90.0,6.15976
520.59,3.75,7.0,2.0,122.47,11.0,1.0,0.75,3.33,3.33,520.59,3.0,38.0,0.37,520.2322,10.0,2.0,1.0,-0.45,96.0,6.1634
550.5,3.93,6.0,1.0,60.94,7.0,1.0,8.71,3.89,2.95,664.52,3.0,36.0,0.48,549.1739,7.0,1.0,1.0,-1.72,99.0,6.06672
484.98,3.35,8.0,2.0,88.97,7.0,0.0,8.47,1.63,0.52,521.45,3.0,34.0,0.53,484.1877,8.0,2.0,0.0,-0.87,100.0,6.93639
446.57,5.53,4.0,1.0,66.48,6.0,1.0,8.31,4.62,4.62,446.57,3.0,32.0,0.51,446.1664,5.0,1.0,1.0,-1.42,99.0,5.88029
513.47,5.71,4.0,3.0,69.39,9.0,2.0,8.47,4.2,3.1,513.47,3.0,35.0,0.19,512.1746,6.0,3.0,2.0,-0.77,100.0,6.58828
480.63,4.13,5.0,2.0,102.3,8.0,0.0,8.73,4.09,2.96,594.66,2.0,34.0,0.59,480.2195,7.0,2.0,0.0,-1.79,88.0,5.97926
461.68,5.86,4.0,1.0,35.58,8.0,1.0,8.87,5.77,4.29,575.7,3.0,33.0,0.46,461.2501,4.0,1.0,1.0,-1.52,83.0,5.90223
448.57,4.84,5.0,1.0,50.16,5.0,0.0,8.43,4.69,3.62,448.57,4.0,32.0,0.48,448.1733,5.0,1.0,0.0,-1.89,97.0,6.10277
375.94,5.16,3.0,2.0,41.49,11.0,1.0,9.65,5.55,3.34,375.94,2.0,26.0,0.53,375.1965,3.0,2.0,1.0,-0.62,100.0,6.18478
446.51,5.56,3.0,3.0,100.87,5.0,1.0,5.69,5.39,5.38,446.51,5.0,34.0,0.33,446.1743,6.0,4.0,1.0,-1.21,100.0,6.3877
533.5,5.59,4.0,3.0,82.7,11.0,2.0,9.14,4.58,2.84,533.5,2.0,36.0,0.26,532.2008,7.0,3.0,2.0,-1.35,100.0,6.12722
465.63,5.98,5.0,1.0,48.05,5.0,1.0,8.76,5.68,4.32,579.65,5.0,34.0,0.35,465.1987,5.0,1.0,1.0,-1.35,100.0,6.94371
401.39,4.14,4.0,1.0,54.46,4.0,0.0,8.03,4.49,3.85,515.41,3.0,29.0,0.71,401.1351,5.0,1.0,0.0,-1.49,89.0,5.93925
429.56,4.09,6.0,4.0,107.66,15.0,0.0,10.09,4.02,-0.03,510.47,2.0,31.0,0.15,429.2628,7.0,4.0,0.0,-0.08,94.0,6.10645
408.81,5.04,5.0,3.0,70.07,6.0,1.0,5.38,4.81,4.81,408.81,3.0,28.0,0.53,408.0965,5.0,3.0,1.0,-1.54,100.0,6.16992
469.67,6.31,2.0,1.0,39.34,6.0,1.0,10.05,6.03,3.44,469.67,3.0,35.0,0.43,469.3093,4.0,1.0,1.0,-0.7,94.0,6.03355
578.85,7.89,3.0,2.0,47.61,10.0,2.0,9.85,7.14,3.67,692.87,3.0,43.0,0.26,578.3985,5.0,2.0,2.0,-1.17,95.0,6.10528
521.62,6.21,7.0,2.0,96.43,5.0,2.0,9.04,6.29,4.65,558.08,5.0,39.0,0.28,521.2427,8.0,2.0,2.0,-1.13,100.0,6.03374
455.65,6.6,2.0,2.0,44.37,6.0,1.0,5.6,6.39,6.39,569.67,3.0,34.0,0.44,455.2937,4.0,2.0,1.0,-1.24,90.0,5.99327
322.34,3.87,4.0,2.0,62.83,4.0,0.0,3.05,3.33,3.33,322.34,4.0,24.0,0.6,322.123,5.0,2.0,0.0,-1.26,93.0,6.00875
444.32,2.73,5.0,2.0,104.62,6.0,0.0,3.83,1.72,1.72,444.32,1.0,29.0,0.65,443.1127,9.0,2.0,0.0,-0.82,96.0,8.07943
511.63,4.56,7.0,1.0,93.81,6.0,1.0,7.24,5.05,4.83,511.63,4.0,38.0,0.41,511.2583,8.0,2.0,1.0,-0.64,100.0,6.09933
387.95,5.31,3.0,2.0,41.49,8.0,1.0,9.65,5.58,3.37,424.41,2.0,27.0,0.64,387.1965,3.0,2.0,1.0,-0.37,99.0,6.86151
431.58,6.47,4.0,0.0,49.62,10.0,1.0,6.0,7.07,7.05,431.58,3.0,32.0,0.21,431.2573,5.0,0.0,1.0,-0.95,91.0,6.41917
442.91,5.57,3.0,3.0,61.36,10.0,1.0,9.7,5.13,2.87,442.91,2.0,30.0,0.42,442.1635,4.0,3.0,1.0,-1.08,99.0,6.5497
384.5,4.03,4.0,1.0,48.47,6.0,0.0,9.46,3.96,1.84,498.52,2.0,28.0,0.82,384.2325,5.0,1.0,0.0,-1.92,97.0,6.07163
330.35,3.85,5.0,1.0,80.91,3.0,0.0,3.62,3.57,3.57,444.37,4.0,25.0,0.62,330.1117,6.0,1.0,0.0,-2.22,85.0,5.93503
400.27,2.46,6.0,2.0,95.39,3.0,0.0,2.12,2.08,2.08,400.27,1.0,26.0,0.82,399.0865,8.0,2.0,0.0,-0.62,94.0,8.49485
225.25,3.5,3.0,0.0,35.26,2.0,0.0,8.31,3.23,3.23,225.25,3.0,17.0,0.67,225.079,3.0,0.0,0.0,-0.93,98.0,6.61856
434.92,5.98,5.0,1.0,58.73,7.0,1.0,8.78,3.73,3.48,471.38,4.0,31.0,0.39,434.1397,5.0,1.0,1.0,-0.37,100.0,5.83717
408.42,4.26,4.0,1.0,50.8,5.0,0.0,8.31,4.58,4.58,408.42,2.0,29.0,0.8,408.1661,5.0,1.0,0.0,-2.09,100.0,6.62442
461.45,5.82,3.0,3.0,86.46,5.0,1.0,6.4,5.15,5.11,461.45,5.0,34.0,0.31,461.1463,6.0,3.0,1.0,-1.53,100.0,6.64718
279.38,2.43,4.0,2.0,58.56,10.0,0.0,9.69,2.3,0.05,315.84,1.0,20.0,0.51,279.1834,4.0,2.0,0.0,-0.15,98.0,6.48478
609.04,8.38,3.0,3.0,53.16,13.0,2.0,10.32,9.14,4.54,609.04,4.0,41.0,0.14,607.1924,4.0,3.0,2.0,-1.11,92.0,5.99823
478.42,6.54,2.0,2.0,48.13,5.0,1.0,8.52,5.67,4.53,592.45,4.0,33.0,0.34,477.1375,4.0,2.0,1.0,-1.37,100.0,6.13973
342.4,4.27,4.0,1.0,59.29,3.0,0.0,2.92,3.65,3.65,342.4,4.0,26.0,0.6,342.1481,5.0,1.0,0.0,-2.13,94.0,6.11642
546.66,5.42,11.0,3.0,139.86,8.0,3.0,6.04,4.86,4.85,546.66,5.0,39.0,0.23,546.2162,11.0,3.0,3.0,-1.56,100.0,6.00992
312.5,4.27,2.0,0.0,6.48,3.0,0.0,10.25,3.84,0.55,402.54,1.0,23.0,0.82,312.2565,2.0,0.0,0.0,-0.48,100.0,6.17314
404.47,2.66,8.0,3.0,142.81,12.0,0.0,8.15,0.9,0.51,404.47,2.0,29.0,0.45,404.206,9.0,5.0,0.0,0.17,90.0,6.02842
293.37,2.65,5.0,2.0,90.71,3.0,0.0,2.66,3.71,3.71,293.37,3.0,22.0,0.77,293.164,5.0,4.0,0.0,-0.41,97.0,6.69484
555.55,5.86,5.0,1.0,61.6,8.0,2.0,9.73,4.74,2.44,555.55,3.0,38.0,0.35,554.2215,6.0,1.0,2.0,-1.23,96.0,6.07601
558.34,6.45,3.0,2.0,64.68,8.0,2.0,8.34,5.61,4.62,558.34,2.0,35.0,0.29,556.0966,6.0,2.0,2.0,-1.49,96.0,6.06611
491.01,5.86,5.0,2.0,49.42,8.0,1.0,9.15,5.32,3.42,491.01,4.0,35.0,0.3,490.1936,5.0,2.0,1.0,-1.64,100.0,6.84684
417.51,3.33,6.0,0.0,65.71,2.0,0.0,9.42,2.24,0.0,417.51,3.0,31.0,0.64,417.2165,7.0,0.0,0.0,-1.62,93.0,6.05831
422.5,4.14,5.0,2.0,68.7,9.0,0.0,8.46,3.91,2.9,536.53,3.0,31.0,0.54,422.2118,6.0,2.0,0.0,-1.55,90.0,5.91793
466.59,5.78,5.0,2.0,73.74,7.0,1.0,8.83,3.4,3.07,466.59,4.0,35.0,0.27,466.2369,6.0,2.0,1.0,-0.48,100.0,6.06221
381.39,3.75,4.0,2.0,58.56,7.0,0.0,9.56,4.21,2.08,417.86,2.0,27.0,0.72,381.1552,4.0,2.0,0.0,-0.67,97.0,6.11647
353.38,3.97,3.0,2.0,41.49,7.0,0.0,9.65,4.05,1.84,353.38,2.0,25.0,0.79,353.1603,3.0,2.0,0.0,-0.69,98.0,5.80111
604.6,5.81,5.0,3.0,107.19,8.0,2.0,10.18,3.44,2.31,604.6,3.0,40.0,0.28,603.1838,8.0,3.0,2.0,-1.02,99.0,6.10812
372.9,3.38,3.0,2.0,61.02,5.0,0.0,8.83,2.86,1.65,372.9,2.0,26.0,0.85,372.1717,5.0,2.0,0.0,-1.33,96.0,6.37613
423.9,3.72,6.0,1.0,70.59,5.0,0.0,8.7,3.9,3.07,537.93,3.0,30.0,0.67,423.1462,7.0,1.0,0.0,-2.06,97.0,6.03439
565.72,7.35,4.0,1.0,48.72,8.0,2.0,7.07,7.17,7.0,565.72,6.0,43.0,0.21,565.2729,5.0,1.0,2.0,-0.8,99.0,6.17556
666.87,7.79,5.0,2.0,66.07,13.0,2.0,8.66,7.35,5.38,780.89,5.0,50.0,0.13,666.357,7.0,2.0,2.0,-1.08,94.0,6.1799
446.51,5.28,5.0,2.0,96.74,7.0,1.0,8.52,4.65,3.5,560.53,3.0,33.0,0.38,446.1954,8.0,2.0,1.0,-1.42,100.0,6.10644
374.51,4.49,4.0,2.0,57.94,4.0,0.0,9.58,3.59,1.63,488.54,4.0,27.0,0.55,374.1565,4.0,3.0,0.0,-1.27,100.0,6.13826
482.02,4.96,5.0,1.0,63.69,13.0,0.0,9.17,4.47,2.71,596.05,3.0,34.0,0.35,481.2132,6.0,1.0,0.0,-1.74,96.0,6.03994
574.69,6.93,3.0,2.0,51.37,7.0,2.0,9.14,5.99,4.25,574.69,4.0,42.0,0.25,574.2919,5.0,2.0,2.0,-0.94,99.0,6.68893
491.46,6.5,3.0,3.0,78.43,9.0,1.0,8.31,6.15,6.09,491.46,2.0,33.0,0.28,490.179,5.0,3.0,1.0,-0.76,92.0,6.02373
527.03,5.56,5.0,2.0,91.63,7.0,2.0,2.3,4.22,4.22,527.03,5.0,38.0,0.29,526.1884,8.0,2.0,2.0,-1.08,91.0,6.02031
469.57,2.33,6.0,3.0,116.42,9.0,0.0,6.14,2.01,1.99,469.57,3.0,33.0,0.41,469.1784,9.0,3.0,0.0,-2.19,82.0,6.11389
555.55,7.07,4.0,1.0,50.8,11.0,2.0,9.36,6.57,4.62,555.55,3.0,38.0,0.28,554.2103,5.0,1.0,2.0,-0.88,82.0,5.98076
452.96,6.02,5.0,1.0,44.54,8.0,1.0,8.78,4.91,3.4,452.96,4.0,32.0,0.35,452.1779,5.0,1.0,1.0,-1.64,100.0,6.92952
578.85,7.89,3.0,2.0,47.61,10.0,2.0,9.72,7.14,3.79,692.87,3.0,43.0,0.26,578.3985,5.0,2.0,2.0,-1.14,99.0,6.10813
645.8,6.63,7.0,3.0,132.06,14.0,2.0,8.31,6.62,6.62,645.8,3.0,47.0,0.1,645.3414,10.0,3.0,2.0,-0.34,97.0,6.74156
488.58,6.08,4.0,1.0,41.57,7.0,1.0,7.63,5.58,5.15,602.6,3.0,34.0,0.44,488.1745,4.0,1.0,1.0,-1.51,81.0,5.81302
485.07,6.23,4.0,0.0,42.01,13.0,1.0,9.79,6.43,4.07,521.53,2.0,34.0,0.32,484.2493,5.0,0.0,1.0,-1.01,87.0,5.9281
600.48,6.7,3.0,1.0,52.65,11.0,2.0,9.07,6.38,4.7,600.48,2.0,40.0,0.18,599.1729,5.0,1.0,2.0,-1.35,93.0,5.96196
444.37,4.96,4.0,1.0,51.71,3.0,0.0,8.22,4.3,3.26,444.37,3.0,30.0,0.62,443.128,6.0,1.0,0.0,-1.84,100.0,6.13
431.52,4.78,6.0,2.0,88.91,6.0,0.0,1.15,3.91,3.81,431.52,4.0,31.0,0.46,431.1416,7.0,2.0,0.0,-2.05,95.0,6.13346
569.02,2.96,10.0,3.0,143.89,7.0,1.0,9.71,2.45,0.38,683.04,3.0,40.0,0.37,568.1837,12.0,3.0,2.0,-1.44,96.0,6.15
407.48,5.11,3.0,3.0,86.46,5.0,1.0,6.47,4.78,4.74,407.48,5.0,31.0,0.38,407.1746,6.0,3.0,1.0,-1.25,100.0,6.17095
333.44,2.28,5.0,3.0,95.96,7.0,0.0,9.16,2.59,1.0,414.35,1.0,24.0,0.67,333.2165,7.0,4.0,0.0,-0.25,94.0,8.49485
437.97,5.64,4.0,1.0,54.46,7.0,1.0,8.63,5.25,3.99,551.99,3.0,31.0,0.52,437.187,5.0,1.0,1.0,-1.54,95.0,6.01129
321.42,3.92,3.0,2.0,44.37,2.0,0.0,5.74,4.45,4.44,321.42,2.0,24.0,0.88,321.1841,4.0,2.0,0.0,-0.87,96.0,6.24731
581.61,7.23,5.0,1.0,67.6,10.0,2.0,8.87,6.25,4.77,581.61,4.0,42.0,0.2,581.2302,6.0,1.0,2.0,-1.38,86.0,5.70574
635.83,4.52,10.0,4.0,149.96,16.0,1.0,8.31,3.99,3.78,635.83,3.0,42.0,0.08,635.1906,11.0,4.0,2.0,-0.99,98.0,6.52841
617.42,6.8,4.0,1.0,44.81,8.0,2.0,8.48,6.31,5.15,731.44,3.0,38.0,0.3,615.1055,5.0,1.0,2.0,-1.31,100.0,6.10644
507.66,6.64,7.0,1.0,53.52,7.0,2.0,7.32,5.62,5.33,507.66,5.0,37.0,0.27,507.2093,6.0,1.0,2.0,-1.47,100.0,6.50906
361.4,3.68,5.0,2.0,64.52,2.0,0.0,8.31,4.03,4.03,361.4,3.0,27.0,0.73,361.1426,6.0,2.0,0.0,-0.88,86.0,6.13636
467.92,6.12,4.0,1.0,65.36,7.0,1.0,0.8,5.92,5.92,467.92,2.0,32.0,0.53,467.1587,5.0,1.0,1.0,-1.82,87.0,6.30693
478.52,5.74,3.0,2.0,61.02,6.0,1.0,8.34,5.31,4.32,478.52,4.0,35.0,0.37,478.198,5.0,2.0,1.0,-1.61,100.0,6.12363
602.61,6.65,7.0,3.0,100.0,8.0,2.0,9.27,5.34,3.75,716.63,4.0,43.0,0.15,602.2541,9.0,3.0,2.0,-2.03,100.0,6.58016
420.48,5.21,5.0,4.0,108.72,6.0,1.0,4.43,4.72,4.72,456.94,5.0,32.0,0.3,420.1699,7.0,5.0,1.0,-1.35,100.0,6.11037
493.1,5.03,3.0,3.0,60.16,7.0,1.0,9.39,4.88,2.89,493.1,3.0,35.0,0.43,492.2656,5.0,3.0,1.0,-0.45,100.0,6.16113
322.45,4.08,3.0,2.0,37.19,5.0,0.0,10.21,4.12,1.45,322.45,3.0,24.0,0.74,322.2045,3.0,2.0,0.0,-0.47,97.0,6.00393
467.61,6.45,4.0,1.0,58.22,5.0,1.0,8.55,6.3,5.12,581.64,4.0,35.0,0.34,467.2573,5.0,1.0,1.0,-1.08,93.0,6.44618
484.64,5.42,6.0,1.0,51.55,10.0,1.0,8.74,5.38,3.99,521.11,4.0,36.0,0.33,484.2838,6.0,1.0,1.0,-0.99,100.0,6.18265
341.72,4.16,5.0,1.0,55.11,2.0,0.0,8.31,4.51,4.51,341.72,3.0,23.0,0.76,341.0655,5.0,1.0,0.0,-2.55,98.0,7.80128
466.74,5.95,2.0,3.0,43.09,6.0,1.0,10.28,5.89,3.11,466.74,2.0,33.0,0.46,466.313,4.0,3.0,1.0,-1.04,88.0,5.95575
457.58,4.31,5.0,2.0,77.57,6.0,0.0,8.4,3.93,2.89,571.6,3.0,34.0,0.58,457.2478,7.0,2.0,0.0,-2.0,92.0,6.06392
481.39,4.11,5.0,1.0,57.7,6.0,0.0,8.7,4.01,3.18,595.42,3.0,31.0,0.57,480.1161,6.0,1.0,0.0,-1.48,95.0,6.02415
383.48,5.5,6.0,1.0,55.63,4.0,1.0,6.95,4.72,4.59,419.94,5.0,28.0,0.44,383.1205,5.0,1.0,1.0,-1.98,100.0,6.39213
376.93,4.23,4.0,4.0,64.52,12.0,0.0,9.56,3.55,0.4,457.84,2.0,26.0,0.33,376.1918,4.0,4.0,0.0,-0.17,94.0,6.00459
315.3,4.12,2.0,1.0,40.51,2.0,0.0,4.75,3.93,3.93,315.3,3.0,23.0,0.55,315.0983,3.0,1.0,0.0,-1.09,92.0,5.93337
333.38,0.33,8.0,2.0,133.02,2.0,0.0,5.92,-0.07,-0.08,369.84,3.0,23.0,0.69,333.1008,9.0,4.0,0.0,-1.18,95.0,7.0152
491.64,5.78,5.0,2.0,70.15,8.0,1.0,8.03,5.35,4.64,537.66,4.0,37.0,0.33,491.2685,6.0,2.0,1.0,-1.26,84.0,5.92446
427.92,5.72,7.0,0.0,97.64,8.0,1.0,1.22,6.18,6.18,427.92,3.0,29.0,0.26,427.087,7.0,0.0,1.0,-2.17,95.0,6.11437
449.55,3.3,7.0,2.0,76.08,7.0,0.0,9.26,2.17,0.25,539.59,3.0,33.0,0.57,449.2315,7.0,2.0,0.0,-0.73,100.0,6.54094
463.0,4.23,4.0,1.0,75.71,6.0,0.0,8.31,4.38,4.38,463.0,2.0,31.0,0.7,462.138,6.0,1.0,0.0,-1.78,100.0,6.51959
466.6,4.64,5.0,2.0,76.66,7.0,0.0,9.95,3.38,3.17,503.06,3.0,33.0,0.53,466.1926,6.0,2.0,0.0,-0.78,86.0,6.01374
381.77,3.92,6.0,2.0,111.96,6.0,0.0,8.31,3.19,3.19,381.77,2.0,26.0,0.58,381.0728,9.0,2.0,0.0,-1.68,87.0,5.8317
506.47,5.11,4.0,3.0,81.67,9.0,2.0,8.67,4.39,4.04,506.47,2.0,34.0,0.44,505.1899,6.0,3.0,2.0,-0.62,98.0,6.11081
479.54,3.31,7.0,2.0,101.48,7.0,0.0,7.32,3.01,2.75,479.54,5.0,36.0,0.35,479.1957,8.0,2.0,0.0,-1.45,100.0,6.12424
419.36,6.23,3.0,3.0,80.44,7.0,1.0,7.58,6.37,6.18,419.36,2.0,28.0,0.22,418.1327,5.0,3.0,1.0,-1.12,100.0,6.09441
607.76,7.4,4.0,1.0,44.81,10.0,2.0,9.06,7.06,5.4,607.76,3.0,44.0,0.26,607.3386,5.0,1.0,2.0,-0.98,98.0,6.15411
436.4,1.59,9.0,1.0,113.16,5.0,0.0,8.31,1.76,1.76,436.4,4.0,32.0,0.51,436.1295,10.0,1.0,0.0,-2.43,86.0,6.02273
278.4,5.38,2.0,1.0,24.92,6.0,1.0,9.2,5.19,3.74,314.86,3.0,21.0,0.48,278.1783,2.0,1.0,1.0,-0.38,97.0,6.02271
512.1,7.01,3.0,3.0,53.16,12.0,2.0,10.28,7.43,4.71,548.56,4.0,37.0,0.19,511.239,4.0,3.0,2.0,-1.02,92.0,6.06829
399.54,5.14,4.0,2.0,58.53,7.0,1.0,9.09,5.11,3.4,399.54,4.0,30.0,0.45,399.2423,5.0,2.0,1.0,-1.14,98.0,5.9736
434.5,2.71,9.0,1.0,86.04,7.0,0.0,6.49,3.41,3.36,434.5,4.0,32.0,0.48,434.2066,9.0,1.0,0.0,-1.62,96.0,6.66716
452.55,4.58,5.0,1.0,50.8,6.0,0.0,8.17,4.07,3.24,566.57,3.0,32.0,0.6,452.157,5.0,1.0,0.0,-1.63,95.0,5.99301
503.61,4.09,7.0,0.0,81.29,3.0,1.0,9.42,3.69,1.45,540.07,4.0,38.0,0.42,503.2434,8.0,0.0,1.0,-1.86,90.0,6.00262
441.7,5.88,5.0,1.0,73.59,5.0,1.0,8.31,5.16,5.16,441.7,3.0,28.0,0.54,440.0097,6.0,1.0,1.0,-1.55,85.0,6.03815
477.56,4.72,7.0,2.0,94.09,6.0,0.0,8.31,3.72,3.71,477.56,2.0,35.0,0.58,477.2151,7.0,2.0,0.0,-0.37,99.0,6.55562
513.6,6.21,7.0,3.0,115.62,5.0,2.0,8.31,7.28,5.7,513.6,3.0,38.0,0.28,513.2376,9.0,3.0,2.0,-1.32,94.0,6.158
252.11,2.91,1.0,1.0,32.86,0.0,0.0,8.31,3.49,3.49,252.11,2.0,14.0,0.77,250.9946,2.0,1.0,0.0,-0.59,95.0,6.09053
381.57,4.85,5.0,1.0,44.29,8.0,0.0,9.14,5.31,3.55,495.59,2.0,28.0,0.71,381.2892,5.0,1.0,0.0,-1.95,91.0,6.45423
376.41,0.09,7.0,3.0,113.29,0.0,0.0,8.31,-0.25,-0.25,376.41,0.0,27.0,0.41,376.1522,7.0,3.0,0.0,4.0,100.0,6.95555
475.66,4.55,4.0,1.0,52.65,8.0,0.0,7.98,4.81,3.89,589.68,3.0,34.0,0.52,475.2293,5.0,1.0,0.0,-1.45,94.0,6.01481
359.59,4.33,2.0,1.0,33.12,1.0,0.0,2.64,3.89,3.89,359.59,2.0,17.0,0.77,358.9574,2.0,1.0,0.0,-0.48,93.0,6.17146
644.73,5.59,7.0,5.0,140.23,10.0,2.0,7.67,5.76,5.48,758.75,5.0,48.0,0.1,644.2635,10.0,5.0,2.0,-0.95,86.0,5.97633
434.5,6.55,3.0,3.0,79.04,5.0,1.0,5.13,5.92,5.92,434.5,5.0,33.0,0.29,434.1743,6.0,3.0,1.0,-1.23,100.0,6.50989
500.69,5.64,6.0,2.0,67.24,10.0,2.0,9.39,5.81,2.56,581.6,2.0,37.0,0.41,500.3151,6.0,2.0,2.0,-0.12,100.0,6.6428
269.35,3.11,5.0,2.0,82.75,3.0,0.0,5.98,3.1,3.09,269.35,3.0,20.0,0.76,269.164,5.0,4.0,0.0,-0.79,94.0,7.32219
437.49,3.75,6.0,0.0,74.3,5.0,0.0,8.31,2.38,2.38,437.49,2.0,32.0,0.66,437.1838,7.0,0.0,0.0,0.0,88.0,6.11836
516.64,4.63,7.0,3.0,131.26,11.0,1.0,1.19,3.93,3.93,516.64,2.0,37.0,0.29,516.2948,10.0,3.0,1.0,-0.51,88.0,6.04346
665.88,8.25,5.0,2.0,60.08,11.0,2.0,9.33,7.35,4.4,779.9,5.0,50.0,0.15,665.373,7.0,2.0,2.0,-1.13,100.0,6.05243
521.52,6.58,5.0,3.0,99.77,5.0,2.0,4.31,5.29,5.29,521.52,5.0,37.0,0.24,521.1133,7.0,3.0,2.0,-1.76,100.0,6.89965
380.54,4.2,4.0,1.0,48.47,6.0,0.0,9.46,4.33,2.22,494.56,2.0,28.0,0.82,380.2576,5.0,1.0,0.0,-1.76,95.0,6.06077
428.51,4.73,3.0,2.0,75.01,5.0,0.0,9.02,4.28,2.65,542.53,4.0,32.0,0.48,428.2012,5.0,3.0,0.0,-1.55,100.0,6.06892
450.97,5.22,4.0,2.0,61.8,6.0,1.0,8.13,4.42,3.62,564.99,3.0,32.0,0.54,450.171,5.0,2.0,1.0,-1.19,100.0,6.10178
401.45,0.48,8.0,5.0,154.89,5.0,0.0,9.95,0.72,-1.38,515.47,3.0,28.0,0.41,401.127,10.0,6.0,1.0,-1.39,99.0,6.02687
150.14,0.38,5.0,2.0,81.83,1.0,0.0,8.31,0.6,0.6,150.14,1.0,11.0,0.45,150.0542,5.0,2.0,0.0,-1.66,99.0,6.78018
408.47,5.02,4.0,1.0,54.71,6.0,1.0,7.8,4.38,3.83,522.5,3.0,30.0,0.62,408.1849,5.0,1.0,1.0,-1.67,96.0,6.23094
403.53,6.5,2.0,2.0,40.71,6.0,1.0,8.61,6.73,5.48,517.55,5.0,31.0,0.34,403.2048,3.0,2.0,1.0,-0.85,100.0,6.60819
579.74,3.12,7.0,2.0,112.57,15.0,1.0,6.52,3.04,2.99,579.74,2.0,42.0,0.25,579.3421,10.0,2.0,1.0,-0.79,89.0,6.47842
631.64,6.2,8.0,2.0,113.75,7.0,2.0,1.53,6.22,6.22,631.64,6.0,47.0,0.22,631.2143,10.0,2.0,2.0,-1.83,99.0,6.41678
339.83,4.46,3.0,1.0,49.74,4.0,0.0,4.6,4.06,4.06,339.83,3.0,24.0,0.55,339.1138,4.0,1.0,0.0,-1.34,93.0,6.06361
498.05,4.13,7.0,2.0,79.38,7.0,0.0,8.47,2.89,1.76,534.51,3.0,34.0,0.51,497.1652,7.0,2.0,0.0,-1.13,100.0,6.22937
323.58,3.29,4.0,0.0,43.6,2.0,0.0,1.4,3.2,3.2,323.58,3.0,18.0,0.68,321.9621,4.0,0.0,0.0,-1.42,91.0,5.97354
385.45,5.46,7.0,1.0,76.73,4.0,1.0,6.94,3.38,3.26,421.91,5.0,28.0,0.44,385.0997,6.0,1.0,1.0,-1.82,95.0,6.19934
428.33,4.56,4.0,3.0,61.72,8.0,0.0,7.88,4.49,4.04,428.33,3.0,27.0,0.49,427.0783,4.0,3.0,0.0,-0.53,100.0,6.77635
333.42,4.59,4.0,2.0,68.01,2.0,0.0,8.78,3.53,2.27,333.42,4.0,24.0,0.56,333.0936,4.0,3.0,0.0,-1.88,100.0,6.94053
480.7,6.24,4.0,4.0,90.22,16.0,1.0,11.99,6.1,1.28,517.16,2.0,35.0,0.13,480.3464,6.0,4.0,1.0,-0.22,98.0,6.27285
